https://refugies.info/fr/dispositif/5fb3a9b4a7a48a0046f50d91;6 à 12 mois;;;;;;;;;;;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5fb3aa1ba7a48a0046f50dbc;6 à 12 mois;;Exactement;8;séances;;;;;;;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5fb532beebfcd000146c1b75;illimitée;;;;;;;;;;;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;Familles et enfants, Femmes;FALSE;FALSE;
https://refugies.info/fr/dispositif/5fb7b7421c295a0014105ce2;10 semaines;Réfugié et protection subsidiaire;Exactement;10;semaines;;;;;;Être inscrit à Pôle Emploi;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5fbbc52b2f01cd0014671761;12 à 24 mois;;Entre;1 - 2;années;;;;;;;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5fbce57170951300145d6ca3;6 à 12 mois;;;;;;;;;;;;;TRUE;FALSE;
https://refugies.info/fr/dispositif/5fbf636157ea0e00142fac3a;12 mois<br>;Compte bancaire;Minimum;12;mois;;;;;;Avoir un compte bancaire;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5fbf7e53c9f633001482764b;6 mois, renouvelable pour 3 mois;Possibilité d'être accompagné à domicile;Entre;6 - 9;mois;;;;;;;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;TRUE;Important : Possibilité d'être accompagné à domicile Durée : 6 mois, renouvelable pour 3 mois
https://refugies.info/fr/dispositif/5fbfbc352eff630014f5fe10;6 semaines;;Exactement;6;semaines;Exactement;4;journées;semaine;Lundi, Mardi, Jeudi, Vendredi;;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5fbfbe552eff630014f5fe15;6 mois;Réservé aux services civiques;Environ;6;mois;;;;;;;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;TRUE;Important : Réservé aux services civiques
https://refugies.info/fr/dispositif/5fbfc0e469bac10014a9e814;6-24 mois;;Entre;6 - 24;mois;;;;;;;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5fbfc22269bac10014a9e821;600 heures maximum;;Maximum;600;heures;;;;;;;;;FALSE;TRUE;Lien comment je m'engage : (je m'inscris)
https://refugies.info/fr/dispositif/5fc0a4800a3c7c001533ac2e;1 jour;;;;;;;;;;;;;FALSE;TRUE;Une fiche périmé
https://refugies.info/fr/dispositif/5fc657009a8c390014f12346;indéterminée;;;;;;;;;;;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5fc6581d9a8c390014f1234f;2 ans<br>;Compte bancaire;Maximum;2;années;Exactement;4;heures;semaine;;Avoir un compte bancaire;Demandeurs d'asile, Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5fdb6f2d6dbefd0014cceae3;3 mois;;Exactement;3;mois;Exactement;12;heures;semaine;;;Demandeurs d'asile, Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5fdcbc1c8d6fa00014f645b5;Durée de la location;;;;;;;;;;;Réfugiés statutaires, Bénéficiaires de la protection subsidiaire, Bénéficiaires de la protection temporaire, Apatrides;;TRUE;TRUE;Important : Être domicilié dans le Puy-de-Dôme
https://refugies.info/fr/dispositif/5fe0baef18d0a50014798f6d;;Être domicilié dans le Puy-de-Dôme;;;;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/5ff85c1b3922290014bd2052;Indéterminée <br>;;;;;;;;;;;;;TRUE;FALSE;
https://refugies.info/fr/dispositif/60019780bf1abc0014d04a00;Session de 4 mois renouvelable;Pas pour les débutants<br>;Exactement;4;mois;Exactement;12;heures;semaine;;;;;FALSE;TRUE;Ajouter qq part "Session de 4 mois renouvelable"
https://refugies.info/fr/dispositif/6017d5ad1dbd390014db8b5c;En fonction des missions de bénévolat;;;;;;;;;;;;;TRUE;TRUE;Ajouter "La durée varie en fonction des missions de bénévolat"
https://refugies.info/fr/dispositif/6018370cd158930014c3c734;Modulable;;;;;;;;;;;;;TRUE;FALSE;
https://refugies.info/fr/dispositif/601abce6c8597d0014cbcec6;2h30;;Exactement;2.5;heures;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/601c184a9f69df0014499c36;5 mois;;Exactement;5;mois;;;;;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/6021326305fd07001477173d;;Contrats CDDI;Maximum;2;années;Environ;30;heures;semaine;;;;;FALSE;FALSE;
https://refugies.info/fr/dispositif/602a40775e206e00147d5230;6 à 12 mois;;Entre;6 - 12;mois;;;;;;;;;FALSE;FALSE;
